@RELATION emotion
@ATTRIBUTE term	string
@ATTRIBUTE noun {true,false}
@ATTRIBUTE verb {true,false}
@ATTRIBUTE adjective {true,false}
@ATTRIBUTE adverb {true,false}
@ATTRIBUTE title-word {true,false}
@ATTRIBUTE repeat-word {true,false}
@ATTRIBUTE lastline {true,false}
@ATTRIBUTE  negation{true,false}
@ATTRIBUTE simile {true,false}
@ATTRIBUTE metaphore {true,false}
@ATTRIBUTE concept string 
@ATTRIBUTE class 	{anger,hate,joy,sad,love,courage,surprise,fear,peace}
@DATA
paper,true,false,false,false,false,false,false,false,false,false,change,sad
hand,true,false,false,false,false,false,false,false,false,false,change,sad
sunlight,true,false,false,false,false,false,false,false,false,false,change,sad
eye,true,false,false,false,false,false,false,false,false,false,change,sad
lick,true,false,false,false,false,false,false,false,false,false,change,sad
flame,true,false,false,false,false,false,false,false,true,false,change,sad
nerve,true,false,false,false,false,false,false,false,false,false,change,sad
consume,false,true,false,false,false,false,false,false,false,false,change,sad
when,false,false,false,true,false,false,false,false,false,false,change,sad
finish,true,false,false,false,false,false,false,false,false,false,change,sad
pram,true,false,false,false,false,false,false,false,false,false,change,sad
tree,true,false,false,false,false,false,false,false,false,false,change,sad
park,true,false,false,false,false,false,false,false,false,false,change,sad
bench,true,false,false,false,false,false,false,false,false,false,change,sad
spit,true,false,false,false,false,false,false,false,false,false,change,sad
small,false,false,true,false,false,false,false,false,false,false,change,sad
heap,true,false,false,false,false,false,false,false,false,false,change,sad
ash,true,false,false,false,false,false,false,false,false,false,change,sad
nothing,true,false,false,false,false,false,false,false,false,false,change,sad
else,false,false,false,true,false,false,false,true,false,false,change,sad
sight,true,false,false,false,false,false,false,false,false,false,change,sad
smell,false,true,false,false,false,false,false,false,false,false,change,sad
sound,true,false,false,false,false,false,false,false,false,false,change,sad
thrive,false,true,false,false,false,false,false,false,false,false,change,sad
go,false,true,false,false,false,false,true,false,false,false,change,sad
sleep,true,false,false,false,false,false,false,false,false,false,change,sad
baby,true,false,false,false,false,false,false,false,false,false,change,sad
sat,false,true,false,false,false,false,false,false,false,false,change,sad
pram,true,false,false,false,false,false,false,false,false,false,change,sad
sleep,true,false,false,false,false,false,false,false,false,false,change,sad
wake,true,false,false,false,false,false,false,false,false,false,change,sad
smile,true,false,false,false,false,false,false,false,false,false,change,sad
toothless,false,false,true,false,false,false,false,false,false,false,change,sad
smile,true,false,false,false,false,false,false,false,false,false,change,sad
walk,true,false,false,false,false,false,false,false,false,false,change,sad
lover,true,false,false,false,false,false,false,false,false,false,change,sad
hand,true,false,false,false,false,false,false,false,false,false,change,sad
hand,true,false,false,false,false,false,false,false,false,false,change,sad
where,false,false,false,true,false,false,false,false,false,false,change,sad
else,false,false,false,true,false,false,false,false,false,false,change,sad
old,false,false,true,false,false,false,false,false,false,false,change,sad
sit,false,true,false,false,false,false,false,false,false,false,change,sad
feel,true,false,false,false,false,false,false,false,false,false,change,sad
touch,true,false,false,false,false,false,false,false,false,false,change,sad
sun,true,false,false,false,false,false,false,false,false,false,change,sad
glimmer,true,false,false,false,false,false,false,false,false,false,change,sad
cabaret,true,false,false,false,false,false,false,false,false,false,change,sad
girl,true,false,false,false,false,false,false,false,false,false,change,sad
cavort,true,false,false,false,false,false,false,false,false,false,change,sad
wedding,true,false,false,false,false,false,false,false,false,false,change,sad
drum,true,false,false,false,false,false,false,false,false,false,change,sad
resound,true,false,false,false,false,false,false,false,false,false,change,sad
eunuch,true,false,false,false,false,false,false,false,false,false,change,sad
swirl,true,false,false,false,false,false,false,false,false,false,change,sad
coloured,false,true,false,false,false,false,false,false,false,false,change,sad
skirt,false,true,false,false,false,false,false,false,false,false,change,sad
sing,false,true,false,false,false,false,false,false,false,false,change,sad
sad,false,false,true,false,false,false,false,false,false,false,change,sad
song,true,false,false,false,false,false,false,false,false,false,change,sad
love,true,false,false,false,false,false,false,false,false,false,change,sad
wounded,false,true,false,false,false,false,false,false,false,false,change,sad
moan,false,true,false,false,false,false,false,false,false,false,change,sad
dying,false,true,false,false,false,false,false,false,false,false,change,sad
mother,true,false,false,false,false,false,false,false,false,false,change,sad
hopeful,false,false,true,false,false,false,false,false,false,false,change,sad
eye,true,false,false,false,false,false,false,false,false,false,change,sad
gaze,false,true,false,false,false,false,false,false,false,false,change,sad
seeking,false,true,false,false,false,false,false,false,false,false,change,sad
child,true,false,false,false,false,false,false,false,false,false,change,sad
now,false,false,false,true,false,false,false,false,false,false,change,sad
grown,false,true,false,false,false,false,false,false,false,false,change,sad
gone,false,true,false,false,false,false,true,false,false,false,change,sad
away,false,false,false,true,false,false,true,false,false,false,change,sad
other,false,false,true,false,false,false,true,false,false,false,change,sad
town,true,false,false,false,false,false,true,false,false,false,change,sad
other,false,false,true,false,false,false,true,false,false,false,change,sad
love,true,false,false,false,true,false,true,false,false,false,change,love
doe,false,true,false,false,false,false,false,false,false,false,change,love
burning,true,false,false,false,false,false,false,false,false,false,change,love
mouth,true,false,false,false,false,false,false,false,false,false,change,love
sun,true,false,false,false,false,false,false,false,false,false,change,love
burning,true,false,false,false,false,false,false,false,false,false,change,love
today,true,false,false,false,false,false,false,false,false,false,change,love
sky,true,false,false,false,false,false,false,false,false,false,change,love
remind,true,false,false,false,false,false,false,false,false,false,change,love
yes,false,false,false,true,false,false,false,false,false,false,change,love
mouth,true,false,false,false,false,false,false,false,false,false,change,love
limb,true,false,false,false,false,false,false,false,false,false,change,love
pale,true,false,false,false,false,false,false,false,true,false,change,love
carnivorous,false,false,true,false,false,false,false,false,false,false,change,love
plant,true,false,false,false,false,false,false,false,false,false,change,love
reaching,false,true,false,false,false,false,false,false,false,false,change,love
sad,false,false,true,false,false,false,false,false,false,false,change,love
lie,true,false,false,false,false,false,false,false,false,false,change,love
unending,false,false,true,false,false,false,false,false,false,false,change,love
lust,true,false,false,false,false,false,false,false,false,false,change,love
where,false,false,false,true,false,false,false,false,false,false,change,love
i,false,true,false,false,false,false,true,false,false,false,change,love
room,true,false,false,false,false,false,false,false,false,false,change,love
excuse,true,false,false,false,false,false,false,false,false,false,change,love
even,false,false,false,true,false,false,false,false,false,false,change,love
need,true,false,false,false,false,false,false,false,false,false,change,love
love,true,false,false,false,true,false,true,false,false,false,change,love
embrace,false,true,false,false,false,false,false,false,false,false,change,love
complete,false,false,true,false,false,false,false,false,false,false,change,love
thing,true,false,false,false,false,false,false,false,false,false,change,love
finished,false,true,false,false,false,false,false,false,false,false,change,love
jigsaw,true,false,false,false,false,false,false,false,false,false,change,love
when,false,false,false,true,false,false,false,false,false,false,change,love
mouth,true,false,false,false,false,false,false,false,false,false,change,love
mouth,true,false,false,false,false,false,false,false,false,false,change,love
lie,true,false,false,false,false,false,false,false,false,false,change,love
ignoring,false,true,false,false,false,false,false,false,false,false,change,love
poor,false,false,true,false,false,false,false,false,false,false,change,love
moody,true,false,false,false,false,false,false,false,false,false,change,love
mind,true,false,false,false,false,false,false,false,false,false,change,love
pleasure,true,false,false,false,false,false,false,false,false,false,change,love
deliberate,false,false,true,false,false,false,false,false,false,false,change,love
gaeity,true,false,false,false,false,false,false,false,false,false,change,love
trumpet,false,true,false,false,false,false,false,false,false,false,change,love
harshly,false,false,false,true,false,false,false,false,false,false,change,love
silence,true,false,false,false,false,false,false,false,false,false,change,love
room,true,false,false,false,false,false,false,false,false,false,change,love
noon,true,false,false,false,false,false,false,false,false,false,change,love
watch,true,false,false,false,false,false,false,false,false,false,change,love
sleek,false,false,true,false,false,false,false,false,false,false,change,love
crow,false,true,false,false,false,false,false,false,false,false,change,love
flying,false,true,false,false,false,false,false,false,false,false,change,love
poison,true,false,false,false,false,false,false,false,true,false,change,love
